tweet_id,label,tweet_text
1.3732266058925463e+18,2,"Pakistan is using #Sinopharm . This is the process
After 1st dose, person has to wait for 21 days to get 2nd dose. After 2nd dose, wait 14 days for vaccine to make antibodies

PERSON CAN GET #COVID  EVEN AFTER VACCINATION. VACCINATION DOES NOT MEAN  YOU WILL  NOT GET #coronavirus"
1.3662667560633713e+18,2,"Heartiest congratulations Sir, you always lead from front and yes you have taken the vaccine when your turn actually came. You did not take advantage of your position and took vaccine earlier or out of turn. ? #Covaxin #AatmanirbharBharat #IndiaFightsCorona https://t.co/YTAbqkFYTA"
1.3794183531823432e+18,2,"#AmericaFirst, no matter if people in 3rd world countries die from #Covid19 and its mutations like flies, because #Moderna and #JohnsonandJohnson remain only in the #USA.
Nothing has changed. https://t.co/FiHtZ6GHXX"
1.3737650764240036e+18,2,"@GuidoFawkes perhaps a trial run for the new Ranger Regt, Tier 2, to recover about 15 million doses of #OxfordAstraZeneca ?"
1.3771868194317476e+18,2,"#US and #Germany lead R&amp;D funding... 

#Covid #AstraZeneca #Pfizer #Moderna #UK

https://t.co/HtWjPBA73F"
1.3700015984417833e+18,2,Russia to restrict @Twitter over failure to remove banned content. @RollsRoyce reports £4bn loss as pandemic shakes jet-engine maker. Spain's Zendal may produce #SputnikV vaccine. Big Tech's battle to fight pandemic misinformation in the #EU isn't enough. https://t.co/S7o0KsUwkf
1.381847601729962e+18,3,"#India has approved the use of the Russian #SputnikV  #COVID-19 vaccine, the Russian Direct Investment Fund (RDIF) said on Monday
#COVID19 #CovidVaccine 
#OmanObserver #Oman

https://t.co/V298Qu794m"
1.367361651641639e+18,2,"@OmarChughtai any update on Sputnik?
#coronavirus #CoronavirusVaccine #SputnikV"
1.3818456984385943e+18,3,"#India gets 3rd #COVID19 vaccine as DCGI today approved #SputnikV vaccine for emergency use, making it the third COVID-19 vaccine to be registered in India. https://t.co/80uJOhd633"
1.382390724956668e+18,3,I got my first #Moderna shot today! https://t.co/3FsTTUYs9s
1.3664073313160435e+18,2,Two days and a few Tylenol later I am feeling much better today.  #Moderna
1.383444900088148e+18,3,Just got my first dose of the #Moderna vaccine!
1.3706469954597724e+18,2,"For my nostalgic lebanese bros, remember this old lebanese TV ad  #ChouBattaritak ?This will get you singing all day long? ??https://t.co/uHCjuoKTke 
#SinOvac #RayOvac https://t.co/QVdSBsRg3v https://t.co/UkMPN5y62J"
1.3718108206282995e+18,2,"India's defense budget is 100 billion $ while Pakistan's budget is 11 billion $. If your enemy is stronger than you, you will teach children that weapons and missiles are useless. Let's kill the enemy with a slingshot?
Think wisely. Everything will happen if you exist.#Sinopharm"
1.367006547247702e+18,2,"Answers r 1. Not fake
2. Not fake.
3. Fake
Lootttttoooooooo
play now!
https://t.co/0cDDPxBVbR
#myntra, #BigCityGreens , #Covaxin , #FAUG , #pubgmobileindia ,
# flipkart, #paytmholi, #paytmkaro https://t.co/TUfsuJhtlr"
1.3737364651175483e+18,3,Guess who got vaccinated!? #Moderna shot 1 out of 2! #VaccinesSaveLives #CovidVaccine https://t.co/XquFx612dz
1.366248259417608e+18,2,"India gears up for Jab;  India Today's @journoashutosh shares this ground report from #Gurugram on how the drive is taking place. 
#ITVideo #CoronaVaccines #Covaxin #Covishield https://t.co/O7szZtltT5"
1.3475197596136366e+18,2,"#PfizerBioNTech, Moderna and AstraZeneca #vaccines could be rolled out early next year. We asked experts to explain the key differences, and which could be the first to reach low-income countries"" @TRF_Stories.

Do also recommend - https://t.co/NjfaEUFHM6

https://t.co/8eX7cX3EEB"
1.364744181550256e+18,2,"@AnitaOakville PM @JustinTrudeau confirms he will exceed his promise of 2M Moderna doses for the 1st Quarter. 

Updated vaccine Deliveries: #Moderna 
Week March 8th - 460k Moderna
Week of March 22nd - 840K Moderna

#Cdnpoli
https://t.co/NrYNuRYlvd"
1.35128155459362e+18,2,"i am now a 5G Enabled bobcat

beep boop

#PfizerBioNTech"
1.3617980458437837e+18,2,"@FinancialTimes not so sure b/c ... ?

...DARPA funding development of implantable biochip...The chip is able to deploy experimental new #vaccine , developed jointly by #Moderna and U.S govt, that could change human DNA ?

able to reprogram mRNA aka messenger ribonucleic acid 

strange ?"
1.3732447699929006e+18,2,"@Koachkelly68 @parkrunUK Same here. Had mine this morning with the #OxfordAstraZeneca jab. Apart from a very slightly sore arm, I'm feeling fine."
1.371073482008707e+18,2,@MayoClinic I was sick for days after 2nd shot of #Moderna shot. Fever body aches headaches ? whole body sore?
1.376481760742019e+18,2,"#China on Saturday reported having administered more than 100 million doses of the #COVID19 vaccine so far across the country

Read more??https://t.co/6R60dfkFqY

#vaccine #Sinovac #Sinopharm https://t.co/TfxoOchSb9"
1.3662420377212232e+18,2,PM Modi Gets #Coronavirus Vaccine As Second Phase of Inoculation Begins In India | HW English #AIIMS #Covaxin #Featured #PMModi https://t.co/7NHWeWEZb6
1.3759032979540664e+18,2,"Who is eating alone today because Doug Ford and Trudeau Toronto Ontario Canada forced you to stay home #lockdown no family, no business, no church, no hope, no life #MentalHealth Order Russia #SputnikV Get out of Syria #COVID19 #spring #healthcare https://t.co/qSFuXZqD3c https://t.co/vDbUoYPqSr"
1.3848090131000238e+18,3,My mom finally got her 2nd dose of #Sinopharm vaccine. Her vaccination process is complete. She'll quarantine for another 2 weeks to develop life-time antibodies. No side effects so far! Get yourself vaccinated! Follow #SOPs Thank you #China #CovidVaccine #Covid_19 #Pakistan
1.3481308174244332e+18,3,"Buckle up buttercup, the second #PfizerBioNTech dose is a bear! My misgivings about very mild side effects with the first dose have now been alleviated! Sure beats the real thing, though... #COVID19 @VUMChealth"
1.3671415945923827e+18,3,"The @ottawacitizen, the voice of the US hedge fund - has mentioned #SputnikV, but like the rest of the Canadian media has never asked Trudeau why Canada will NOT order safe, cheap, and effective #SputnikV. https://t.co/8HThDp7wg3"
1.3740189513871688e+18,2,"@pakned43 @BBhuttoZardari He is in the opposition and raise the issue! His voice is heard, for a sindh they are also importing #SputnikV and Chinese vaccine which will be given free. 
If you have a better idea plz speak."
1.3500765391913615e+18,3,LOOK WHAT I GOT #PfizerBioNTech  #CovidVaccine #socialresponsibility #spaceballs https://t.co/ceHOKdcwJ7
1.3790096622347305e+18,3,"Parents took the second dose of #Covaxin today. Smooth process. Turnaround time of 2 hours. 

Cant thank the healthcare professionals enough ?? https://t.co/k7wiR7H10O"
1.3488769165357875e+18,2,"A simple video comparing the 3 #covid vaccines currently available in the UK. The three Covid-19 vaccines are from Pfizer-BioNTech, the Uni of Oxford &amp; Astra-Zeneca and Moderna.

#COVIDVaccination #CovidVaccine #PfizerBioNTech #OxfordAstrazeneca #Moderna 

https://t.co/1yOg2PiQjH"
1.3718888965990318e+18,2,"24 hrs after 2nd #Moderna shot and I feel good. 2 hrs after shot I was fatigued with a little brain fog. No cough, fever or chills. Woke up today feeling ok. Arm sore with small skin rash/reaction around injection. Slight headache &amp; brain fog off/on.  All in all, Im good. #vax https://t.co/LnQnqMeejA"
1.3738534027408876e+18,2,"@DixieBootsnwine Their plan all along #Gates #Eugenics
#WorldEconomicForum #KlausSchwab #CDC #NIH #NIAID #Fauci #BigPharma 
#Moderna #COVID19 #COVID?19 #COVID19Vaccine"
1.3827172649531105e+18,2,"ALL CALIFORNIANS 16+ ARE ELIGIBLE FOR THE COVID-19 VACCINE FROM APRIL 15, 2021. How and Where to Get Vaccinated(Part 2): 
#vaccine #covid_19 #covidvacccine #covid19 #coronaviruspandemic #coronavirus #pfizer #moderna #johnsonandjohnson #GetVaccinated https://t.co/veH8TMxDEk"
1.364763426560516e+18,3,"Incredibly grateful to @YVFWC Miramar Health Clinic Pasco for prioritizing educators, despite state denial of need. The waiting room felt like a district-wide PLC. ???? #edchat #pln #COVID19 #Moderna #notthrowingawaymyshot https://t.co/lIq3fe0LXS"
1.3832934105812255e+18,2,"BIO-VACCINES: From the current production of 1 crore doses/month, the #Covaxin vaccine capacity will be doubled by May-June 2021 &amp; then increased nearly 6-7 fold up to 6-7 crore vaccine doses by July  August 2021.

More:  https://t.co/4w5JIx5PyU via @BioVoiceNews @BharatBiotech"
1.3592343718117376e+18,2,"Left the house in this 8° weather and crazy slick roads and got stuck!
(....In the arm. With my second #Moderna vaccine.) #vaccine https://t.co/gBK12n0LkL"
1.3800357453316503e+18,2,"#Covaxin Generally medicine used to cure illness, first time its being used to get vote, no names here"
1.3805961029787566e+18,2,"? Vaccine tracker Covid-19: Share of Injection by region and Moderna in Italy ??, up-to-date #vaccini #Moderna #COVID19 https://t.co/zbNKmB0DnX"
1.3727727151914107e+18,2,"Wealth Morning Mar.19th,2021
??Headline

#Pakistan received a #Chinese donation of 500,000 doses of #Sinopharm #vaccine, bringing the country's total supply to 1 million shots, Health Minister Faisal Sultan said.
https://t.co/DFmmFJxBOo
https://t.co/rFtvgRLkMA"
1.3808963357511557e+18,3,"@JohnTory EMBARRASSING Moscow Russia everything is open business as usual. Ontario Canada reporting 3813 cases of #COVID19 973 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealth Canada get out of Syria #SputnikV 91.6% effective https://t.co/6AEPCVbmHL"
1.3785069017392087e+18,2,"2nd covid vaccine done 
#covidvaccination2021 
#covidvaccineday 
#moderna
#2ndDose https://t.co/77SFEjxrHy"
1.3595557313647124e+18,2,"Russias coronavirus death toll rises to 78,134 #Russia #Moscow #CoronaVac #SputnikV
https://t.co/LtLIAW2A9g https://t.co/WOv06aLd0z"
1.3818920719302984e+18,2,"#BREAKING
BIG VACCINE UPDATE
After approving #SputnikV,  more foreign vaccines are lively to be given emergency use authorization in India.Govt is looking to expand basket of vaccines in order to ramp up the #VaccinationDrive
(1/n)
#vaccineshortage #VaccinateEveryIndian"
1.3808925804356567e+18,2,"Ok, so feeling the arm soreness today but not too bad.  Still feel more tired than normal and dealing with nasal issues but just think thats due to allergies more than anything.  So all in all not too awful but noticeable.  Hoping the second one is easier. #moderna"
1.3582855628059443e+18,2,@TheLancet article hugely boosted #SputnikV @sputnikvaccine vaccine image in the EU. We are already witnessing a race not only to procure it when approved by EMA but to produce it as well. #Germany #Austria #Slovakia all have shown interest in domestically producing it. #Russia
1.372091774244651e+18,2,"@MailOnline ""Moderna starts COVID-19 vaccine trials on six-month-old babies""

2017 TED Talk by the CMO of #Moderna Therapeutics Tal Zaks on ""Rewriting the Genetic Code"" mRNA injections and ""hacking the software of life""

https://t.co/YgtQtxLdR7"
1.3772457456281272e+18,3,"You have more side effects from refined oils, alcohol &amp; smoke than a vaccine but nobody questions the side effects of them.. Got vaccinated #covaxin yesterday.. slight fatigue &amp; pain just like we would get after any vaccine.. if you are eligible,go ahead @ICMRDELHI https://t.co/PRqt7APyMD"
1.36271234633506e+18,3,"Got my second #Moderna vaccine yesterday.  Feeling like I got run over by a truck today. ?? However, I'm so #grateful! #worthit #fullyvaccinated #thankful"
1.3777185730833244e+18,2,"If we call it the #FauciOuchie, surely anyone who gets Moderna has the right to call it the Dolly Dose. And wear a bandaid covered in rhinestones

#dollysose #moderna #dontthrowawayyourshot https://t.co/VzSDhPQuH9"
1.3827886604126822e+18,3,"@CP24 While Canada is forced to stay at home home #lockdown no family, no business, no school, drug abuse, violence, unemployment, no hope, no life, our government denies us the safe and available Russia Sputnik V #vaccine #COVID19 #mentalhealth #Jesus #SputnikV https://t.co/ti9WSHnRY4"
1.373294150171435e+18,3,"Happy to say I received my first dose of the #moderna vaccine! 

4 months to go for the second ?

#COVID19 #vaccinated https://t.co/MYiDMGyuLJ"
1.381980118097277e+18,2,"Ok, if you got sick after your second injection, when did it happen? #Moderna #phizer #JabToBeatCorona #vaccine"
1.360303150431752e+18,2,"India supplies 23 million Covid-19 vaccines to 20 countries | Indiablooms - First Portal on Digital News Management https://t.co/TFs6RGaWoR #CoronavirusVaccine , #Covid19,  #Covaxin, #AstraZeneca, #CovishieldVaccine"
1.3588878122637763e+18,3,"@fordnation Doug Ford and Trudeau will not ask Russia to produce  #SputnikV vaccine 91.6% effective against #COVID19 in Ontario Canada, extend draconian #lockdown to destroy Family Business Church Life school Forcing stay at home  #mentalhealth https://t.co/Pvf1Nxr8SJ"
1.372067846964965e+18,2,? ? got the vaccine for three fiddy if anyone wants ? #Moderna #COVID19 https://t.co/8w9q15NExz
1.3405522984941855e+18,1,"#Watch: Nurse Faints After Getting Pfizer-BioNTechs Covid-19 Vaccine In US

#Pfizervaccine #PfizerBioNTech #COVID19 #coronavirus #vaccine #India #VaccinesWork https://t.co/1GmCMdMEvV"
1.353427257587454e+18,3,Got my first dose of the #PfizerBioNTech #COVID19 #CoronavirusVaccine yesterday ? Side effects over the last 24 hours have been slightly achy arm. Antibody test the day before showed I had zero anti-SARS2-COV antibodies. Lets see how many I have in a few weeks...
1.3657325480438003e+18,3,"Dr. Daniel Chirundu said took the #Sinopharm vaccine to protect himself, those he works with, and his clients. His vaccination also served as a cue to action among my subordinates and others who are now demanding it."
1.3850525438736507e+18,2,"https://t.co/hyoCVXADLT
Theyre back!!!! ?=???????? ? It doesnt matter what your views are, Im sure you can relate to this in some way. ?? #LaughterIsGoodForTheSoul #Covid19 #Vaccine #Lol #Comedy #Acting #Actor #Actress #ActorLife #Skit #Pzifer #Moderna #JohnsonAndJohnson"
1.3819424137747497e+18,2,Has Kenya authorized #SputnikV? Good news! https://t.co/k8kfsy6J4C
1.3719340484619878e+18,2,"#Moderna trial ends 2023:
https://t.co/AU4mdHOOzo

#AstraZenica trial ends 2023:
https://t.co/gsZAExz4uW

#Pfizer trial ends 2023:
https://t.co/szsETuFtKm

- your personal life insurance is invalid
- holiday insurance is invalid

...want some more cheese, lab rat?"
1.3600159665166991e+18,2,"#Biden administration finalizes #deal for #200 #million #vaccine doses from #Pfizer, #Moderna https://t.co/kqxo70kOvZ"
1.365752231019098e+18,1,"Russian woman after mRNA #SputnikV is very sick and terrified.
https://t.co/a7FUA0u41U"
1.3653311599164252e+18,2,"Moderna launches clinical trials to test new vaccine designed to combat COVID-19 variants. 

https://t.co/ApAyIPL6PO
#COVIDVaccine #Moderna #StaySafe"
1.3826427258839447e+18,1,"Yesterday, decided to test for antibodies, and I dont have any ???? so looks like vax either didnt work, or didnt last. Test result (today) was 13.9 (anything above 15 is positive). Also, no more 3rd shots being offered. Oh well. #Sinopharm https://t.co/l6cgJDMTMb"
1.3406298483190047e+18,1,"As the #PfizerBioNTech vaccine is ""leaky"" or doesn't stop transmission and vaccinated people might shed more virus as a result, could a variant of COVID-19 that spreads be a result of this and lack of natural immunity from lockdowns?  https://t.co/HRq3RjxsQw"
1.3742373035189412e+18,2,"Having slept for pretty much two days, after my #CovidVaccine.  I thought Id re-sync my body clock, by staying up all night, with all 4 hours of #ZackSnydersJusticeLeague, but after seeing a trailer for #RiverHunters, Ive just watched the entire first series! #OxfordAstraZeneca"
1.3631532373318735e+18,2,"@paulie_paulie It was a British jab for British people :-)
#oxfordastrazeneca 
(Okay its made in Belgium, but it says Oxford in the title dammit!!)"
1.3812301016233452e+18,1,I got my #secondvaccination yesterday &amp; I feel awful ? #vaccinated #CovidVaccine #Moderna https://t.co/VVsFMuxwih
1.382317723938603e+18,2,"As a pregnant person who is getting the #Moderna  #CovidVaccine today, does anyone know if there are any official studies I can enter myself into? #COVID19 #Covid #coronavirus #CoronaVaccine @moderna_tx"
1.3736872254188052e+18,3,Getting the #Moderna vax today! Worried about side effects but more excited to do my part to stop the damn spread. I had #COVID?19 in January and I do not recommend.
1.382084181946155e+18,3,#Moderna says new data shows its #Covid vaccine is more than 90% effective against virus six months after second shot https://t.co/Whtvs8gqlh. #
1.366213507276923e+18,2,"#Covaxin
My PM ??
https://t.co/c0aL5t38p3 https://t.co/ZTYJKsTSUR"
1.37005724994356e+18,2,"@AmmU_MaanU @poopoonga If I'm not mistaken, Phase 3 data of #Covaxin is out in public.

https://t.co/QNaLpvjdUX"
1.362266865788203e+18,3,"#HongKong fast tracks #China's #Sinovac #Vaccine approval https://t.co/QKYJVINNcs 

#Pandemic"
